"price","type","year","transmission","model","odometer","fuel","manufacturer","condition","state","lat","long","country"
12880,"sedan",2017,"automatic","jetta 1.4t s sedan 4d",30409,"petrol","volkswagen","good","nc",36.07,-79.82,"US"
17940,"hatchback",2016,"automatic","qx50 sport utility 4d",44137,"petrol","infiniti","good","nc",36.07,-79.82,"US"
13708,"sedan",2017,"automatic","sonata se sedan 4d",20426,"petrol","hyundai","good","nc",36.07,-79.82,"US"
12788,"hatchback",2016,"other","trax lt sport utility",41160,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
15640,"hatchback",2017,"other","volt lt hatchback 4d",35864,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
15640,"sedan",2018,"other","corolla le sedan 4d",5341,"petrol","toyota","good","nc",36.07,-79.82,"US"
13698.8,"pickup",2007,"automatic","silverado",88639,"petrol","chevrolet",NA,"tn",36.2259,-86.541,"US"
21068,"coupe",2015,"automatic","a5 premium coupe 2d",24924,"petrol","audi","good","nc",36.07,-79.82,"US"
23915.4,NA,2007,"manual","3500",130000,"diesel","ram",NA,"va",38.1574,-79.0651,"US"
21160,"pickup",2013,"other","avalanche black",82260,"petrol","chevrolet","good","nc",36.07,-79.82,"US"
11868,"SUV",2016,"automatic","tiguan 2.0t s sport",62384,"petrol","volkswagen","good","nc",36.07,-79.82,"US"
13248,"coupe",2014,"automatic","accord lx-s coupe 2d",65399,"petrol","honda","good","nc",36.07,-79.82,"US"
